Market_ID,Market,District,latitude,longitude
5250.0,Sangarapuram APMC,Villupuram,12.096167180205654,79.48448226863754
1551.0,Dharmapuri APMC,Karimnagar,18.386886147777776,79.23871305388889
3003.0,Khekda APMC,Baghpat,29.06359790923077,77.3174469423077
1450.0,Deoulgaon Raja APMC,Buldhana,20.480783333460142,76.389794576683
2512.0,Junnar APMC,Pune,18.56390124691517,74.04359533511568
4236.0,Newasa (Ghodegaon) APMC,Ahmednagar,19.27110039528985,74.63136217774408
3617.0,Mandawar APMC,Dausa,26.392225312437812,76.70996796218905
927.0,Bijaynagar APMC,Beawar,,
6049.0,Tonk APMC,Tonk,26.176588930136987,75.59211621187215
5700.0,Sri Har Gobindpur APMC,Gurdaspur,31.886963460679613,75.27946866456311
2278.0,Jagalur APMC,Davangere,14.375536619841268,76.04239191626984
1357.0,Dabwali APMC,Sirsa,29.61980556,74.91553518
2822.0,Katangi APMC,Balaghat,21.82832814,80.250441515
1698.0,Elevancheri VFPCK APMC,Palakad,12.364786766200503,76.41075942349559
3595.0,Manalurpettai APMC,Villupuram,12.096167180205654,79.48448226863754
5945.0,Thiruvambady VFPCK APMC,Kozhikode (Calicut),11.455275198207335,75.80767036080415
2569.0,Kagaznagar APMC,Adilabad,19.507771788636365,78.55757651969698
4665.0,Pernamallur APMC,Thiruvannamalai,12.39665491532258,79.31943177358872
202.0,Ambur APMC,Vellore,12.911831887250996,79.08416428964144
4619.0,"Pavilion Ground,Khammam,RBZ APMC",Khammam,17.20973289887805,80.34450406498291
4496.0,Panruti APMC,Cuddalore,11.542967238771187,79.53492857966101
306.0,Aranthangi APMC,Pudukkottai,10.340809442300886,78.88154415761062
6070.0,Tumkur APMC,Tumkur,13.439977469787985,76.93729492614841
1459.0,Desur APMC,Thiruvannamalai,12.39665491532258,79.31943177358872
2723.0,Kannakunnu VFPCK APMC,Idukki,9.85335892804054,76.99176238648649
4363.0,Pachora (Bhadgaon) APMC,Jalgaon,20.844317178295455,75.3077520878125
1146.0,Chandur Bazar APMC,Amarawati,21.153251954293637,77.63506699911612
6268.0,Varora APMC,Chandrapur,20.10095074789279,79.3131437307209
4688.0,Pharasgaon APMC,Kondagaon,19.609603434285713,81.65709519885715
894.0,Bhucho APMC,Bhatinda,30.095964311695305,75.09367449139846
5916.0,Thattanchavady APMC,Pondicherry,11.91853735967742,79.74103447580644
3718.0,Matar APMC,Kheda,20.203048408333334,73.37221932638889
5059.0,Ravulapelem APMC,East Godavari,17.194907490862946,81.86728831593909
182.0,Ambajipeta APMC,East Godavari,17.194907490862946,81.86728831593909
5798.0,Takhatpur APMC,Bilaspur,22.14406151027211,82.12619072496598
3287.0,Kuriem VFPCK APMC,Kottayam,10.707971406685159,76.59947973385528
29.0,Abu Road APMC,Sirohi,24.74084739946524,72.77698758716578
5796.0,Tajpur APMC,Samastipur,25.804951368518516,85.78420393439153
1704.0,Eluru APMC,West Godavari,16.728714413161157,81.57674670262396
1314.0,Chorichora APMC,Gorakhpur,26.61914489411765,83.15277152156864
4759.0,Ponner APMC,Kancheepuram,12.909145331410256,79.80886076858974
2741.0,Kapasan APMC,Chittorgarh,24.756292206405693,74.63133064234876
3077.0,Kodinar APMC,Gir Somnath,20.904295085365852,70.76115620182927
2496.0,Jullana APMC,Jind,29.46825819,76.24391336
3353.0,Lalru APMC,Mohali,,
3419.0,Lormi APMC,Mungeli,22.126779710487806,81.70932227756099
4951.0,Rajpur APMC,Balrampur,23.57528070820144,83.37788279669066
1025.0,Botad (Bhabarkot) APMC,Botad,22.107763066336634,71.68658630693069
4784.0,Pratappur APMC,Surajpur,23.336337449315067,82.91638771232877
4538.0,Pardi (Ugvada) APMC,Valsad,20.4437357985348,73.03092957142857
1619.0,Diyodar APMC,Banaskanth,24.259527408086253,72.07917684555257
6404.0,Warangal APMC,Warangal,17.760088753265496,79.36444121029544
3465.0,Madhira APMC,Mahbubnagar,16.723318355263157,77.93058138859648
3182.0,Kotma APMC,Anupur,23.193165591538463,81.55422513846155
1044.0,Budalur APMC,Thanjavur,10.731087303898635,79.24596711773879
1466.0,Devakottai APMC,Sivaganga,9.945880255873016,78.58827954190475
5930.0,Thirukkalukundram APMC,Kancheepuram,12.909145331410256,79.80886076858974
4324.0,Osiyan Mathania APMC,Jodhpur Rural,26.566827647519055,72.98350901791054
6411.0,Washim (Ansing) APMC,Vashim,20.228455954651164,77.1885980744186
6274.0,Vasai APMC,Thane,19.301977737327192,73.27837039308756
4624.0,Payam VFPCK APMC,Kannur,11.944579475328084,75.50032171758531
3221.0,Kudchi APMC,Belgaum,,
5347.0,"Sattupalli (ramalayam),RBZ APMC",Khammam,17.20973289887805,80.34450406498291
4993.0,Rampura APMC,Chitradurga,14.220281672380953,76.62793510666667
3641.0,Mangalore APMC,Mangalore (Dakshin Kannad),12.870742132618027,75.12199814077253
1096.0,Chakia APMC,East Champaran/ Motihari,26.56280171007092,84.92663814846335
1936.0,Godhra Kakanpur APMC,Panchmahals,22.69378738026906,73.65794224798206
3762.0,Meghraj APMC,Sabarkantha,23.7496547820598,73.04004141760797
5136.0,SMY Namhol,Bilaspur,31.391656351388885,76.6878803138889
2598.0,Kalamb (Dharashiv) APMC,Dharashiv (Usmanabad),18.18707961048951,76.04754639965036
33.0,Achalpur APMC,Amarawati,21.153251954293637,77.63506699911612
